000,     161  61100,Acondicionamiento Depósitos Municipales de Agua,0,120000,120000,0
000,     161  22114,Aguas depuradas para riego,200000,0,200000,0
000,     161  60910,Instalaciones en BT Repetidor La Centinela,0,164000,164000,0
000,     161  60208,Inversiones Red Saneamiento y Pluviales,0,80663.38,80663.38,0
000,     161  76129,Saneamiento y Urbanización en El Fraile III Fase,0,60280.73,60280.73,0
000,     161  22711,Servicio Abastecimiento de Agua y Alcantarillado,11600000,0,11600000,11545609.8
000,     161  22502,Tributos de las Entidades Locales,4300000,0,4300000,4596224.68
000,     430  41002,Al Patronato Municipal de Turismo,1035645,0,1035645,1035645
000,     430  46902,Convenio Regeneración espacio turístico,93718,0,93718,93718
000,     920  62301,Acondicionamiento Ingeniería CPD Municipales.,15000,0,15000,0
000,     920  20200,Arrendamientos de Edificios y otras Construcciones,30000,0,30000,24373.59
000,     920  23300,Otras indemnizaciones ,5000,0,5000,800
000,     920  22103,Combustibles y carburantes,10000,0,10000,6095.03
000,     920  12100,Complemento de destino,175000,0,175000,130024.07
000,     920  12101,Complemento especifico,370000,0,370000,253302.76
000,     920  12102,Complemento de Residencia,42000,0,42000,30465.07
000,     920  23020,Dietas del personal no directivo,3000,0,3000,715.23
000,     920  23120,Locomoción del personal no directivo,8000,0,8000,2071.84
000,     920  21200,"Reparaciones, man. y conserv. Edificios y otras co",35000,0,35000,18516.52
000,     920  22605,Elecciones,0,0,0,29345.72
000,     920  21400,Repar. mant. y conserv. elementos de transporte,7000,0,7000,4460.22
000,     920  22100,Energía eléctrica,900000,0,900000,673496.6
000,     920  62617,Equipamiento Informático Centros Cívicios Medianía,32100,0,32100,0
000,     920  21502,Equipamiento Mobiliario Centros Cívicios Medianías,18220,0,18220,500
000,     920  62503,Equipamiento Mobiliario Centros Civicos.,9695,0,9695,0
000,     920  62600,Equipos para Proceso de Información,400000,0,400000,335694.12
000,     920  22706,Estudios y Trabajos Técnicos,280000,0,280000,73669.16
000,     920  16200,Formación y perfeccionamiento del Personal,5000,0,5000,5779
000,     920  15100,Gratificaciones,10000,0,10000,32949.03
000,     920  22203,Informáticas,45000,0,45000,39213.76
000,     920  22604,"Jurídicos, Contenciosos",200000,0,200000,421456.74
000,     920  22700,Limpieza y Aseo,2270000,0,2270000,2000334.86
000,     920  21304,Mantenimiento Aire Acondicionado,18000,0,18000,17857.67
000,     920  62300,"Maquinaria, Instalaciones y Utillaje",5000,0,5000,5212.74
000,     920  22002,Material informático no inventariable,250000,0,250000,293245.11
000,     920  22607,Oposiciones y pruebas selectivas,5000,0,5000,7796.55
000,     920  22000,Ordinario no inventariable,20000,0,20000,35572.36
000,     920  13100,Retribuciones personal temporal,335000,0,335000,284370.85
000,     920  22616,Plan de Formación Interno Empleados Públicos,10000,0,10000,11993.65
000,     920  22201,Postales,300000,0,300000,204502.28
000,     920  22001,"Prensa, revistas, libros y otras publicaciones",10000,0,10000,19421.75
000,     920  22401,Primas de seguros vehículos municipales.,3000,0,3000,2240
000,     920  15000,Productividad,13120,0,13120,337.48
000,     920  22105,Productos alimenticios,18000,0,18000,12431.6
000,     920  22110,Productos de limpieza y aseo,1000,0,1000,211.21
000,     920  22603,Publicación en Diarios Oficiales,9000,0,9000,6714.44
000,     920  22602,Publicidad y Propaganda,65000,0,65000,76122.7
000,     920  21600,Repar. mant. y cons. Equipos para procesos informa,31400,0,31400,12665.1
000,     920  21500,Repar. mant. y cons. Mobiliario,2000,0,2000,2224.14
000,     920  21000,"Reparaciones, man. y conserv. infraestructuras y b",1000,0,1000,0
000,     920  13000,Retribuciones personal laboral fijo,290000,0,290000,262148.29
000,     920  14301,Retribuciones personal afecto a programas,145000,0,145000,118511.93
000,     920  16000,Seguridad Social,520000,0,520000,508188.96
000,     920  22701,Seguridad,18000,0,18000,17579.76
000,     920  22713,Servicio de mantenimiento de vías y edificios,320000,0,320000,59.4
000,     920  22716,Servicio de Mantenimiento Eléctrico de Edificios,72000,0,72000,62360.31
000,     920  12000,Sueldos del Grupo A1,145000,0,145000,154454.54
000,     920  12001,Sueldos del Grupo A2,14700,0,14700,19723.89
000,     920  12003,Sueldos del Grupo C1,45000,0,45000,29328.94
000,     920  12004,Sueldos del Grupo C2,72000,0,72000,80772.15
000,     920  12005,Sueldos del Grupo E,32000,0,32000,39814.43
000,     920  22112,"Suministros de material electrónico, eléctrico y t",2000,0,2000,7636.68
000,     920  22204,Telefónicas,52000,0,52000,58149.14
000,     920  12006,Trienios,55000,0,55000,41772.77
000,     920  22104,Vestuario,12000,0,12000,4967.17
000,     330  41000,Al Patronato Municipal de Cultura,2402141.95,0,2402141.95,2402141.95
000,     330  22100,Energía eléctrica,10000,0,10000,0
000,     330  22713,Servicio de mantenimiento de vías y edificios,320000,0,320000,0
000,     330  22204,Teléfonos,5000,0,5000,4424.81
000,     340  41001,Al Patronato Municipal de Deportes,2461395,0,2461395,2461395
000,     340  22100,Energía eléctrica,231000,0,231000,223560.57
000,     320  12100,Complemento de destino,7200,0,7200,0
000,     320  12101,Complemento especifico,12000,0,12000,0
000,     320  12102,Complemento de Residencia,1700,0,1700,0
000,     320  23020,Dietas del personal no directivo,600,0,600,0
000,     320  23120,Locomoción del personal no directivo,600,0,600,0
000,     320  22100,Energía eléctrica,100000,0,100000,82516.16
000,     320  16200,Formación y Perfeccionamiento del Personal,600,0,600,0
000,     320  15100,Gratificaciones,1000,0,1000,0
000,     320  13100,Retribuciones personal temporal,77000,0,77000,48721.93
000,     320  22001,"Prensa, revistas, libros y otras publicaciones",1000,0,1000,0
000,     320  15000,Productividad,1000,0,1000,0
000,     320  13000,Retribuciones personal laboral fijo,206000,0,206000,131592.61
000,     320  14301,Retribuciones personal afecto a programas,19400,0,19400,16615.22
000,     320  16000,Seguridad Social,110000,0,110000,73898.36
000,     320  22713,Servicio de mantenimiento de vías y edificios,320000,0,320000,5508.31
000,     320  22716,Servicio de Mantenimiento Eléctrico de Edificios,198130,0,198130,184783.45
000,     320  12001,Sueldos del Grupo A2,15000,0,15000,0
000,     150  20200,Arrendamientos de Edificios y otras construcciones,13500,0,13500,13215.88
000,     150  22103,Combustibles y carburantes,10000,0,10000,11121.39
000,     150  12100,Complemento de destino,200000,-50000,150000,142629.71
000,     150  12101,Complemento especifico,440000,0,440000,285095.08
000,     150  12102,Complemento de Residencia,50000,-1800,48200,32445.07
000,     150  23020,Dietas del personal no directivo,1000,0,1000,416.89
000,     150  23120,Locomoción del personal no directivo,2000,0,2000,638.83
000,     150  21400,"Reparación, man. y conserv. elementos de transport",7000,0,7000,8073.12
000,     150  22100,Energía eléctrica,250000,0,250000,194063.56
000,     150  22706,Estudios y trabajos técnicos,75000,0,75000,3000
000,     150  16200,Formación y Perfeccionamiento del Personal,1000,0,1000,3783.59
000,     150  15100,Gratificaciones,1000,0,1000,8180.03
