000,10000,Impuesto sobre la Renta de las Personas Físicas,451070,0,451070,451065.84
000,11200,Impuesto sobre Bb.Inmuebles.De naturaleza rústica,93000,0,93000,93111.99
000,11300,Impuesto sobre Bb.Inmuebles.De naturaleza urbana,18500000,0,18500000,20080049.45
000,11400,Impto.Increm. Valor de Terrenos de N.Urbana,41000,0,41000,35886.58
000,11500,Impto.Vehículos Tracción Mecánica,2950000,0,2950000,2901349.67
000,11600,Impto. inc.valor terrenos n.urbana,2300000,0,2300000,4008872.34
000,13000,Actividades Empresariales,1700000,0,1700000,1535190.69
000,22000,Impuesto sobre el alcohol y bebidas derivadas.,16370,0,16370,16953.96
000,22001,Impuesto sobre la cerveza.,6890,0,6890,7134.48
000,22006,Impuesto sobre productos intermedios.,320,0,320,331.2
000,29000,Impto sobre Construcc.Instalac.y Obras,100000,0,100000,246474.08
000,29100,Cotos de Caza y Pesca,10,0,10,26.44
000,29200,AIEM,800000,0,800000,951941.04
000,29300,IGIC,5500000,0,5500000,6250341.61
000,29901,Impuestos Especiales REF,500000,0,500000,904809.35
000,30000,Tasa por Abastecimiento de Aguas,10400000,0,10400000,10431103.36
000,30001,Venta de Agua Desalada,2200000,0,2200000,2577543.21
000,30002,Tasa por Licencia de Acoples da la Red de Aguas,10000,0,10000,14189.7
000,30003,Tasa por Servicio de Conservación de Contadores,120000,0,120000,121428.21
000,30100,Tasa por Servicio de Alcantarillado,1600000,0,1600000,1660201.39
000,30200,Tasa por Recogida de Basuras,8900000,0,8900000,8895243.32
000,30300,Servicio de tratamiento de residuos,120000,0,120000,81364.65
000,30901,Tasa Servicios de Cementerio,65000,0,65000,54155.9
000,32100,Tasa por Licencias de Obras,100000,0,100000,50300.1
000,32200,Cedula de habitabilidad 1ª Ocupación,10,0,10,9337.88
000,32300,Tasa por otros servicios urbanísticos,10,0,10,2325
000,32500,Tasa por Expedición de Documentos,150000,0,150000,304458.78
000,32600,Tasa de Retirada de Vehículos,395000,0,395000,427629.5
000,32601,Tasa de Retirada de Efectos de la Vía Pública,1000,0,1000,183
000,32901,Tasa por licencia de aperturas,150000,0,150000,280940.05
000,33100,Tasa por entrada de Vehículos,150000,0,150000,165528.82
000,33200,Tasa Uti.Privativa o Aprov.Especial Empresa Explot,775000,0,775000,791736.5
000,33300,Tasa U.Privativa o Aprov.Empresas S.Telecomunicaio,520000,0,520000,405408.13
000,33400,Tasa por Apertrua de Zanjas y Calas,10,0,10,0
000,33500,Tasa por ocupación de la vía pública con terrazas,10,0,10,0
000,33501,Tasa por Instalación de Mesas y Sillas,200000,0,200000,417615.94
000,33502,Tasa por ocupación del suelo,100000,0,100000,166731.78
000,33700,Tasa por aprovechamiento del vuelo,10,0,10,0
000,33901,Tasa por Instalación de Kioscos,10000,0,10000,16190.32
000,34200,Precios Públicos Cursos,2000,0,2000,0
000,36000,Ventas Placas de Vados,600,0,600,465
000,38000,Reintegro de Presupuestos Cerrados,10,0,10,11966.09
000,39100,Multas por infracciones urbanísticas.,100000,0,100000,591610.77
000,39110,Multas por infracciones tributarias y análogas.,10,0,10,0
000,39120,Multas por infracciones de la Ordenanza de circula,300000,0,300000,1098025
000,39190,Otras multas y sanciones.,10,0,10,161846.3
000,39200,Recargos por declaración extemporánea sin requerim,1000,0,1000,0
000,39210,Recargo ejecutivo.,100000,0,100000,134121.21
000,39211,Recargo de apremio.,400000,0,400000,641353.52
000,39300,Intereses de Demora,400000,0,400000,438715.6
000,39301,Otros Intereses de Demora,0,0,0,4524.31
000,39700,Canon por aprovechamientos urbanísticos.,10,0,10,0
000,39800,Indemnizaciones de Terceros,0,0,0,4611.89
000,39900,Otros Ingresos Diversos,10,0,10,38932.03
000,41000,De Organismos Autónomos de la Entidad Local,1,0,1,0
000,41002,Aportación Remanente Patronato de Deportes,0,98002.14,98002.14,98002.14
000,41003,Aportación Remanente Patronato de Turismo,0,143573.15,143573.15,143573.15
000,41005,Aportación Remanente Patronato Servicios Sociales,0,566275.84,566275.84,566275.84
000,41006,Aportación Remanente Patronato Cultura,0,500718.95,500718.95,500718.95
000,41100,Otras transferencias,10,0,10,0
000,42000,Participación en los Tributos del Estado.,10,0,10,0
000,42010,Fondo Complementario de Financiación.,15878000,0,15878000,15610255.08
000,42090,Otras transferencias corrientes de la Administraci,10,0,10,0
000,42093,L.E. 4: Control y Seguimiento,0,0,0,17215.69
000,42095,L.E. 3: Barrio Urban Digital,0,0,0,10901.75
000,42100,Del Servicio Público de Empleo Estatal.,10,0,10,0
000,42103,Arona Rural 2012,0,0,0,-1575.15
000,42104,Arona Agrícola 2013,0,125545.89,125545.89,125545.89
000,42190,De otros Organismos Autónomos y Agencias.,10,0,10,0
000,42200,De Fundaciones Estatales,10,0,10,0
000,45000,Participación en tributos de la Comunidad Autónoma,6610000,0,6610000,6965562.81
000,45001,Otras transferencias incondicionadas.,10,0,10,0
000,45020,Dirección General Comunidad Autónoma,10,0,10,197085.9
000,45100,De organismos Autónomos Administrativos,1,0,1,0
000,45102,Acondicionamiento del Paisaje 2010,0,0,0,-15901.8
000,45105,Restauración de Senderos de Arona 2010,0,0,0,-6939.74
000,45106,Cultura y Ocio en Arona 2010,0,0,0,-9283.36
000,45112,Taller de Empleo Atención Personas Dpte. Arona,0,0,0,-23585.51
000,45115,Programa Extraordinario Emb. y Reducción Desempleo,0,0,0,-22154.6
