000,10000,Impuesto sobre la Renta de las Personas Físicas,630000,0,630000,739790.96
000,11200,De naturaleza rústica,95000,0,95000,108832.41
000,11300,De naturaleza urbana,21500000,0,21500000,23615547.94
000,11400,Impto. sobre Bienes Inmuebles Características Esp.,40000,0,40000,48666.93
000,11500,Impto. Vehículos Tracción Mecánica,2900000,0,2900000,2989113.54
000,11600,Impto. inc.valor terrenos n.urbana,4403172,0,4403172,5279095.36
000,13000,Impuesto de actividades económicas,1900000,0,1900000,1873958.79
000,22000,Impuesto sobre el alcohol y bebidas derivadas,15000,0,15000,16636.2
000,22001,Impuesto sobre la cerveza,6500,0,6500,6748.08
000,22006,Impuesto sobre productos intermedios,336,0,336,341.55
000,29000,"Impuesto sobre construcciones, inst. y obras",100000,0,100000,471375.61
000,29100,Cotos de caza y pesca,10,0,10,26.44
000,29200,AIEM,1450000,0,1450000,1516298.65
000,29300,IGIC,8300000,0,8300000,9955851.88
000,29901,Impuestos Especiales REF,990000,0,990000,1013562.06
000,30000,Tasa por Abastecimiento de Aguas,10900000,0,10900000,11276543.2
000,30001,Venta de agua desalada,2700000,0,2700000,3730625.66
000,30002,Tasa por licencia de acople a la red de aguas,10000,0,10000,13577.9
000,30003,Tasa por servicio de conservación de contadores,120000,0,120000,125995.5
000,30100,Tasa por servicio de alcantarillado,1600000,0,1600000,1752212.21
000,30200,Tasa por recogida de basuras,9100000,0,9100000,9398566.77
000,30300,Servicio de tratamiento de residuos,200000,0,200000,166470.53
000,30901,Tasa servicios de cementerios,100000,0,100000,115116.66
000,32100,Tasa por Licencias de Obras,100000,0,100000,80818.69
000,32200,Cedula de habitabilidad 1ª Ocupación,10,0,10,5956.55
000,32300,Tasa por otros servicios urbanísticos,10,0,10,1250
000,32500,Tasa por expedición de documentos,260000,0,260000,263468.41
000,32600,Tasa de retirada de vehículos,200000,0,200000,211774.58
000,32601,Tasa de retirada de efectos de la vía pública,1000,0,1000,0
000,32901,Tasa por licencia de apertura,400000,0,400000,409287.61
000,33100,Tasa por entrada de vehículos,180000,0,180000,205631.82
000,33200,Tasa U.Privativa o Aprov. Empresas S.Suministros  ,600000,0,600000,743335.49
000,33300,Tasa U.Privativa o Aprov. Empresas S.Telecomunicac,130000,0,130000,302132.35
000,33400,Tasa por Apertura de Zanjas y Calas,10,0,10,1134.71
000,33500,Tasa por ocupación de la vía pública con terrazas,10,0,10,0
000,33501,Tasa por instalación de mesas y sillas,350000,0,350000,377816.46
000,33502,Tasa por ocupación de suelo,200000,0,200000,210331.95
000,33700,Tasa por aprovechamiento del vuelo,10,0,10,0
000,33901,Tasa por instalación de Kioscos,6000,0,6000,1623.68
000,34200,Precios Públicos Cursos,1000,0,1000,0
000,36000,Venta Placas de Vados,600,0,600,1590
000,38000,Reintegro de presupuestos cerrados,10,0,10,106391.63
000,39100,Multas por infracciones urbanísticas,50000,0,50000,194294.07
000,39110,Multas por infracciones tributarias y análogas,10,0,10,0
000,39120,Multas por infracciones del código de circulación,400000,0,400000,726180
000,39190,Otras multas y sanciones,50000,0,50000,106686.93
000,39200,Recargo por declaración extemporánea sin,1000,0,1000,0
000,39210,Recargo ejecutivo,100000,0,100000,150513.92
000,39211,Recargo apremio,700000,0,700000,732966.57
000,39300,Intereses de Demora,600000,0,600000,633036.03
000,39301,Otros Intereses de Demora,10,0,10,0
000,39700,Canon por aprovechamientos urbanísticos,10,0,10,0
000,39800,Indemnizaciones deTerceros,10000,0,10000,63641.67
000,39900,Otros ingresos diversos,10,0,10,13458.35
000,41000,De Organismos Autónomos de la Entidad Social,1,0,1,0
000,41006,Aportación Remanente Patronato Cultura,0,0,0,369008.36
000,41100,Otras Transferencias,10,0,10,0
000,42000,Participación en los tributos del Estado,10,0,10,0
000,42010,Fondo Complementario de Financiación,13935000,0,13935000,15590982.91
000,42090,Otras transferencias ,10,0,10,0
