330 13000,Retribuciones básicas,136628.4,0,136628.4,342300.45
330 15100,Gratificaciones,8000,0,8000,5140.46
330 16000,Seguridad Social,44297.09,0,44297.09,123977.22
330 16006,Asistencia farma-protésica según Convenio,13000,0,13000,19577.51
330 16008,Asistencia médico farmacéutica,5000,0,5000,2437.5
330 16200,Formación Perfeccionamiento Personal,5669.1,0,5669.1,838.74
330 16204,Acción Social,15000,0,15000,15236.8
330 16205,Seguros,6000,0,6000,3386.71
330 16206,Bolsa Convenio,24300,0,24300,0
330 20500,Arrendamiento Mobiliario y Enseres,3000,0,3000,0
330 21400,"Reparación, Mant. y Conser. Material Transporte",4000,0,4000,4332.33
330 22000,Material de oficina,10000,11000,21000,16839.79
330 22001,"Prensa, revistas, libros y otras publicaciones",5000,0,5000,4610.76
330 22002,Material informático no inventariable,1000,0,1000,0
330 22103,Combustibles y carburantes,3500,0,3500,4920.71
330 22199,Otros Suministros,15000,5000,20000,47841.29
330 22200,Servicio de Telecomunicaciones,4000,5000,9000,3714.57
330 22300,Transportes,3000,0,3000,7946.03
330 22400,Primas de seguro,4000,0,4000,0
330 22500,Tributos estatales,3000,0,3000,0
330 22501,Tributos CC.AA.,1000,0,1000,0
330 22601,Atenciones protocolarias y representativas,1500,0,1500,0
330 22604,"Jurídicos, Contenciosos",8500,0,8500,1081
330 22607,Oposiciones y Pruebas selectivas,2000,0,2000,177.44
330 22706,Estudios y Trabajos Técnicos,16500,0,16500,20351.4
330 23000,Dietas de los miembros de órganos de gobierno,1000,0,1000,0
330 23020,Dietas personal no directivo,2000,0,2000,406.47
330 23100,Locomoción miembros de órganos de gobierno,1000,0,1000,0
330 23120,Locomoción personal no directivo,1500,0,1500,1559.24
330 23300,Asistencia órganos de gobierno,4000,0,4000,3700
330 62300,"Maquinaria, instalaciones y utillaje",2000,43000,45000,43755.38
330 62500,Mobiliario,3000,0,3000,0
330 62600,Equipos para proceso de Información,8500,8000,16500,13943.21
3321 13000,Retribuciones básicas,174438.96,0,174438.96,416014.6
3321 13100,Retribuciones Laboral Temporal,43690.56,0,43690.56,226522.39
3321 16000,Seguridad Social,71049.45,0,71049.45,80270.78
3321 22107,Fonfo Bibliográfico,6000,5000,11000,8986.28
3321 62501,Adquisición material biblioteca,6,0,6,0
334 11000,Retribuciones básicas)),0,0,0,0
334 13000,Retribuciones básicas)),0,0,0,148684.52
334 13100,Retribuciones Laboral Temporal)),0,0,0,82540.94
334 16000,Seguridad Social)),0,0,0,122413.65
334 16206,Bolsa Convenio)),0,0,0,20956.05
334 21200,"Reparación,mantenimiento conservación edificios))",0,0,0,2005.17
334 21300,Reparación mantenimiento conservación maquinaria)),0,0,0,0
334 21302,Mantenimiento de Ascensores)),0,0,0,8655.26
334 22104,Vestuario)),0,0,0,65.42
334 22105,Productos alimenticios)),0,0,0,56
334 22107,Fondo Bibliográfico)),0,0,0,0
334 22108,Limpieza vestuario)),0,0,0,25.73
334 22114,Suministro Material Musical)),0,0,0,1976.79
334 22602,Publicidad y propaganda)),0,0,0,14314.1
334 22609,Actividades culturales)),0,0,0,94497.47
334 22690,((Cursos y Talleres)),0,67786.24,67786.24,67786.24
334 22691,Espectaculos de Taquilla)),0,60480.4,60480.4,60480.4
334 22701,Seguridad)),0,0,0,4821.56
334 22709,Servicio de Reparación de Instrumentos)),0,0,0,2643.54
334 48900,Subvenciones Aso. Sociocult Banda Música Arona)),0,0,0,22000
334 62900,Equipamiento)),0,0,0,0
3341 11000,Retribuciones básicas,28999.88,0,28999.88,12514.83
3341 13000,Retribuciones básicas,180708.36,0,180708.36,215386.01
3341 13100,Retribuciones laboral temporal,37945.2,59824.47,97769.67,67068.76
3341 16000,Seguridad Social,80496.15,-20000,60496.15,0
3341 21200,Reparación Mant. y Conserv. Edificios y otras cons,15000,20000,35000,11215.84
3341 21300,"Reparaciones, Mant. y Conser. Maquinaria Inst Téc ",5000,0,5000,34.61
3341 21302,Mantenimiento de ascensores,18500,0,18500,8864.01
3341 22104,Vestuario,4000,0,4000,2987.04
3341 22105,Productos alimenticios,1500,0,1500,31.36
3341 22108,Limpieza vestuario,1000,0,1000,0
3341 22602,Publicidad y propaganda,30000,0,30000,9496.77
3341 22609,Actividades Culturales,145000,79328.52,224328.52,106294.76
3341 22690,Cursos y Talleres,0,83158.78,83158.78,50996.05
3341 22691,Espectáculos de taquilla,0,58166.04,58166.04,36935.74
3341 22701,Seguridad,5000,0,5000,8038.91
3341 48900,Subvención Asoc. Sociocultural Banda Música Arona,22000,0,22000,0
3342 13000,Retribuciones básicas,380928.42,0,380928.42,25975.87
3342 13100,Retribuciones laboral temporal,158909.52,-88000,70909.52,18057.8
3342 16000,Seguridad Social,174956.2,0,174956.2,40348.94
3342 22114,Suministro material musical,1000,0,1000,0
3342 22709,Servicio reparación de instrumentos,4000,0,4000,137.4
3342 63201,Adquisición Instrumentos Musicales,3000,11000,14000,5486.3
337 13000,Retribuciones básicas,413202.36,0,413202.36,0
337 13100,Retribuciones laboral temporal,75555.8,0,75555.8,4254.68
337 16000,Seguridad Social,158898.55,0,158898.55,122753.94
337 62900,Equipamiento,0,58360,58360,0
931 83001,Anticipos de personal,0,27700,27700,27700
931 83101,Anticipos al Personal,0,7200,7200,7200
,,2606680.0,502004.45,3108684.45,2855571.52
,,,,,
,,,,,
,,,,,
,,,,,
