10000,IMPUESTO SOBRE LA RENTA DE PERSONAS FÍSICAS,735000.0,0.0,735000.0,785217.05,785217.05
11200,DE NATURALEZA RUSTICA,100000.0,0.0,100000.0,108546.82,108546.82
11300,DE NATURALEZA URBANA,22900000.0,0.0,22900000.0,21471681.56,21471681.56
11400,IBI CARACTERÍSTICAS ESPECIALES,48666.0,0.0,48666.0,0.0,0.0
11500,IMPTO. VEHICULOS TRACCION MECANICA,3050000.0,0.0,3050000.0,3210380.61,1817388.65
11600,IMPTO. INC. VALOR TERRENOS N. URBANA,3500000.0,0.0,3500000.0,4700153.12,3300190.19
13000,ACTIVIDADES EMPRESARIALES,1865000.0,0.0,1865000.0,2093208.76,2093208.76
22000,IMPUESTO SOBRE EL ALCOHOL Y BEBIDAS DERIVADAS,15000.0,0.0,15000.0,14395.39,14395.39
22001,IMPUESTO SOBRE LA CERVEZA,6500.0,0.0,6500.0,6473.66,6473.66
22006,IMPUESTO SOBRE PRODUCTOS INTERMEDIOS,336.0,0.0,336.0,328.54,328.54
29000,IMPUESTO SOBRE CONSTRUC. INST. Y OBRAS,100000.0,0.0,100000.0,557256.9,528828.78
29100,COTOS DE CAZA Y PESCA,10.0,0.0,10.0,26.44,26.44
29200,AIEM,1810000.0,0.0,1810000.0,1662369.35,1662369.35
29300,IGIC,10600000.0,0.0,10600000.0,11423452.61,11423452.61
29901,IMPUESTOS ESPECIALES REF,1020000.0,0.0,1020000.0,1024314.04,1024314.04
30000,TASA POR ABASGTECIMIENTO DE AGUAS,11275000.0,0.0,11275000.0,11556873.82,7538850.01
30001,VENTA DE AGUA DESALADA,3700000.0,0.0,3700000.0,3904016.46,3583360.2
30002,TASA POR LICENCIA DE ACOPLE A LA RED DE AGUAS,10000.0,0.0,10000.0,14960.5,14960.5
30003,TASA POR SERVICIO DE CONSERVACION DE CONTADORES,120000.0,0.0,120000.0,130440.78,85463.1
30100,TASA POR SERVICIO DE ALCANTARILLADO,1750000.0,0.0,1750000.0,1730818.41,1143455.85
30200,TASA POR RECOGIDA DE BASURAS,9200000.0,0.0,9200000.0,9359226.16,6971667.28
30300,SERVICIO DE TRATAMIENTO DE RESIDUOS,165000.0,0.0,165000.0,208003.47,208003.47
30901,TASA SERVICIOS DE CEMENTERIOS,100000.0,0.0,100000.0,60230.55,51054.12
32100,TASA POR LICENCIAS DE OBRAS,100000.0,0.0,100000.0,163959.17,163451.89
32200,CELULA DE HABITABILIDAD 1ª OCUPACIÓN,10.0,0.0,10.0,7982.85,7982.85
32300,TASA POR OTROS SERVICIOS URBANISTICOS,10.0,0.0,10.0,1375.0,1375.0
32500,TASA POR EXPEDICION DE DOCUMENTOS,250000.0,0.0,250000.0,317013.46,317013.46
32600,TASA DE RETIRADA DE VEHICULOS,200000.0,0.0,200000.0,360781.25,296226.59
32601,TASA DE RETIRADA DE EFECTOS DE LA VÍA PÚBLICA,1000.0,0.0,1000.0,90.8,90.8
32901,TASA POR LICENCIA DE APERTURA,300000.0,0.0,300000.0,322395.7,306124.75
33100,TASA POR ENTRADA VEHICULOS,200000.0,0.0,200000.0,256469.35,220015.76
33200,TASA UTI. PRIVATIVA O APROV. ESPECIAL EMPRESA EXPLOTADORAS SERV. SUMINISTROS,740000.0,0.0,740000.0,754206.77,753580.42
33300,TASA POR UTILIZ. PREVATIVO O APROVECHAMIENTO ESPECIAL POR EMP. DE SERVICIOS DE TELECOMUNICACIONES,300000.0,0.0,300000.0,333813.2,333813.2
33400,TASA POR APERTURA DE ZANJAS Y CALAS,10.0,0.0,10.0,0.0,0.0
33500,TASA POR OCUPACIÓN DE LA VÍA PÚBLICA CON TERRAZAS,10.0,0.0,10.0,0.0,0.0
33501,TASA POR INSTALACION DE MESAS Y SILLAS,430000.0,0.0,430000.0,636923.61,356031.83
33502,TASA POR OCUPACION DEL SUELO,200000.0,0.0,200000.0,289359.39,238326.45
33700,TASA POR APROVECHAMIENTO DEL VUELO,10.0,0.0,10.0,0.0,0.0
33901,TASA POR INSTALACIÓN DE KIOSCOS,6000.0,0.0,6000.0,10107.88,6944.4
33902,Tasa por puestos en Mercadillo del Agricultor,0.0,0.0,0.0,27703.0,27703.0
34200,PRECIOS PÚBLICOS CURSOS,1000.0,0.0,1000.0,0.0,0.0
36000,VENTA PLACAS DE VADOS,600.0,0.0,600.0,1680.0,1680.0
38000,REINTEGROS DE PRESUPUESTOS CERRADOS,10.0,0.0,10.0,52781.41,18671.45
39100,INFRACCIONES URBANÍSTICAS,50000.0,0.0,50000.0,52015.42,4753.42
39110,MULTAS POR INFRACCIONES TRIBUTARIAS Y ANÁLOGAS,10.0,0.0,10.0,0.0,0.0
39120,MULTAS POR INFRACCIÓN DEL CÓDIGO DE CIRCULACIÓN,400000.0,0.0,400000.0,980778.38,464862.35
39190,OTRAS MULTAS Y SANCIONES,90000.0,0.0,90000.0,158605.85,65242.58
39200,RECARGO POR DECLARACIÓN EXTEMPORÁNEA SIN REQUIRIMIENTO PREVIO,1000.0,0.0,1000.0,1083.32,1083.32
39210,RECAGO EJECUTIVO,150000.0,0.0,150000.0,164316.72,164316.72
39211,RECARGO DE APREMIO,730000.0,0.0,730000.0,549216.82,549216.82
39300,INTERESES DE DEMORA,630000.0,0.0,630000.0,414538.4,414538.4
39301,OTROS INTERESES DE DEMORA,10.0,0.0,10.0,2791.25,2791.25
39700,CANON POR APROVECHAMIENTOS URBANISTICOS,10.0,0.0,10.0,0.0,0.0
39800,INDEMNIZACIONES DE TERCEROS,10000.0,0.0,10000.0,21299.51,21299.51
39900,OTROS INGRESOS DIVERSOS,10.0,0.0,10.0,4351.64,1111.64
39903,Ejec. subsidiaria Vallado Parcela dom.públ. La Florida Nº.15,0.0,752.13,752.13,752.13,0.0
41000,DE ORGANISMOS AUTÓNOMOS DE LA ENTIDAD SOCIAL,1.0,0.0,1.0,0.0,0.0
41100,OTRAS TRASFERENCIAS,10.0,0.0,10.0,0.0,0.0
42010,FONDO COMPLEMENTARIO DE FINANCIACIÓN,15172206.0,0.0,15172206.0,16480201.73,16480201.73
42090,OTRAS TRASFERENCIAS,10.0,0.0,10.0,1494.91,1494.91
42097,Pacto de Estado contra la Violencia de Género,0.0,29792.8,29792.8,29792.8,29792.8
42100,DEL SERVICIO PÚBLICO DE EMPLEO ESTATAL,10.0,0.0,10.0,0.0,0.0
42109,Zonas Rurales de Medianías 2018,0.0,0.0,0.0,-21714.51,-21714.51
42110,Mejora Zonas Rurales de Medianías 2019,0.0,143244.39,143244.39,143244.39,143244.39
